Company Name,Asset Type,Percentage Allocation
ICICI Lombard General Insurance Company Ltd.,Equity,-0.31%
Dr Reddys Laboratories Ltd.,Equity,-0.35%
Steel Authority Of India Ltd.,Equity,-0.38%
Mahindra & Mahindra Ltd.,Equity,-0.45%
GAIL (India) Ltd.,Equity,-0.46%
Canara Bank,Equity,-0.47%
Bharti Airtel Ltd.,Equity,-0.48%
Tata Consumer Products Ltd.,Equity,-0.51%
Grasim Industries Ltd.,Equity,-0.53%
Indian Oil Corporation Ltd.,Equity,-0.54%
Ultratech Cement Ltd.,Equity,-0.55%
JSW Steel Ltd.,Equity,-0.64%
HCL Technologies Ltd.,Equity,-0.69%
State Bank Of India,Equity,-0.70%
Lupin Ltd.,Equity,-0.72%
Oil & Natural Gas Corporation Ltd.,Equity,-0.84%
Ambuja Cements Ltd.,Equity,-0.94%
Coal India Ltd.,Equity,-1.00%
Power Grid Corporation Of India Ltd.,Equity,-1.07%
ITC Ltd.,Equity,-1.54%
Larsen & Toubro Ltd.,Equity,-1.57%
Bajaj Finance Ltd.,Equity,-1.70%
Maruti Suzuki India Ltd.,Equity,-1.87%
Reliance Industries Ltd.,Equity,-2.42%
Tata Steel Ltd.,Equity,-2.48%
Hero Motocorp Ltd.,Equity,-2.56%
Sun Pharmaceuticals Ind Ltd.,Equity,-2.79%
Infosys Ltd.,Equity,-2.85%
Hindustan Unilever Ltd.,Equity,-2.93%
Adani Ports and Special Economic Zone Ltd.,Equity,-3.09%
ICICI Bank Ltd.,Equity,-3.31%
Axis Bank Ltd.,Equity,-3.32%
HDFC Bank Ltd.,Equity,-3.45%
National Thermal Power Corporation Ltd.,Equity,-3.85%
Tata Motors Ltd.,Equity,-4.29%
