Company Name,Asset Type,Percentage Allocation
Sun T V Network Ltd.,Equity,0.01%
PI Industries Ltd.,Equity,0.01%
PI Industries Ltd.,Equity,-0.01%
Sun T V Network Ltd.,Equity,-0.01%
JSW Steel Ltd.,Equity,-0.02%
Piramal Enterprises Ltd.,Equity,-0.02%
Tata Consumer Products Ltd.,Equity,-0.02%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,-0.02%
Dabur India Ltd.,Equity,-0.03%
LIC Housing Finance Ltd.,Equity,-0.03%
Sun Pharmaceuticals Ind Ltd.,Equity,-0.03%
Grasim Industries Ltd.,Equity,-0.04%
Kotak Mahindra Bank Ltd.,Equity,-0.04%
Pidilite Industries Ltd.,Equity,-0.04%
Gujarat Gas Ltd.,Equity,-0.04%
The Indian Hotels Company Ltd.,Equity,-0.04%
Asian Paints Ltd.,Equity,-0.05%
Manappuram Finance Ltd.,Equity,-0.05%
Bajaj Auto Ltd.,Equity,-0.05%
Tata Power Company Ltd.,Equity,-0.06%
Maruti Suzuki India Ltd.,Equity,-0.06%
Zydus Lifesciences Ltd.,Equity,-0.06%
ICICI Lombard General Insurance Company Ltd.,Equity,-0.06%
Havells India Ltd.,Equity,-0.09%
Dr Lal PathLabs Ltd.,Equity,-0.09%
Oberoi Realty Ltd.,Equity,-0.09%
Titan Company Ltd.,Equity,-0.09%
Adani Ports and Special Economic Zone Ltd.,Equity,-0.12%
ICICI Bank Ltd.,Equity,-0.12%
Bajaj Finserv Ltd.,Equity,-0.12%
Aditya Birla Capital Ltd.,Equity,-0.14%
Divi Laboratories Ltd.,Equity,-0.15%
Aurobindo Pharma Ltd.,Equity,-0.15%
Bajaj Finance Ltd.,Equity,-0.18%
Aarti Industries Ltd.,Equity,-0.19%
Godrej Consumer Products Ltd.,Equity,-0.20%
Mahanagar Gas Ltd.,Equity,-0.22%
Tata Motors Ltd.,Equity,-0.24%
Canara Bank,Equity,-0.24%
DLF Ltd.,Equity,-0.24%
State Bank Of India,Equity,-0.25%
Biocon Ltd.,Equity,-0.25%
Dixon Technologies (India) Ltd.,Equity,-0.25%
Dr Reddys Laboratories Ltd.,Equity,-0.30%
Apollo Hospitals Enterprise Ltd.,Equity,-0.33%
Steel Authority Of India Ltd.,Equity,-0.33%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.34%
Bank Of Baroda,Equity,-0.35%
Vedanta Ltd.,Equity,-0.35%
ICICI Prudential Life Insurance Company Ltd.,Equity,-0.36%
Bharat Heavy Electricals Ltd.,Equity,-0.36%
Hindustan Petroleum Corporation Ltd.,Equity,-0.37%
RBL Bank Ltd.,Equity,-0.38%
Balrampur Chini Mills Ltd.,Equity,-0.40%
Tata Consultancy Services Ltd.,Equity,-0.41%
United Spirits Ltd.,Equity,-0.47%
GAIL (India) Ltd.,Equity,-0.59%
Vodafone Idea Ltd.,Equity,-0.65%
Punjab National Bank,Equity,-0.72%
India Cements Ltd.,Equity,-0.84%
Adani Enterprises Ltd.,Equity,-0.96%
Ambuja Cements Ltd.,Equity,-1.00%
Bandhan Bank Ltd.,Equity,-1.03%
NMDC Ltd.,Equity,-1.11%
Hindustan Copper Ltd.,Equity,-1.22%
Vodafone Idea Ltd.,Equity,-1.68%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-1.81%
Net Receivables/(Payable),Others,-2.03%
Zee Entertainment Enterprises Ltd.,Equity,-2.06%
HDFC Bank Ltd.,Equity,-2.24%
Jindal Steel & Power Ltd.,Equity,-2.29%
IDFC Ltd.,Equity,-2.36%
Reliance Industries Ltd.,Equity,-4.67%
