Company Name,Asset Type,Percentage Allocation
HDFC Life Insurance Company Ltd.,Equity,0.91%
Gokaldas Exports Ltd.,Equity,0.90%
Paradeep Phosphates Ltd.,Equity,0.89%
Neogen Chemicals Ltd.,Equity,0.89%
Tata Motors Ltd.,Equity,0.89%
Muthoot Finance Ltd.,Equity,0.86%
K P R Mill Ltd.,Equity,0.84%
Ambuja Cements Ltd.,Equity,0.84%
Finolex Industries Ltd.,Equity,0.84%
Jupiter Life Line Hospitals Ltd.,Equity,0.82%
DLF Ltd.,Equity,0.81%
Bharat Electronics Ltd.,Equity,0.78%
Sheela Foam Ltd.,Equity,0.78%
Samhi Hotels Ltd.,Equity,0.75%
8.37 ONGC Petro Additions Ltd. Jun 16 2026,Debt,0.71%
8.65 Poonawalla Housing Finance Ltd. Sep 16 2025,Debt,0.71%
8.43 Muthoot Finance Ltd. Jul 31 2026,Debt,0.71%
8.15 Godrej Properties Ltd. Jul  3 2026,Debt,0.71%
Treasury Bill (364D),Others,0.70%
Motilal Oswal Financial Services Ltd. (365D),Others,0.70%
Motilal Oswal Finvest Ltd. (91D),Others,0.70%
Treasury Bill (182D),Others,0.70%
Bank Of Baroda,Equity,0.70%
Cholamandalam Investment & Finance Company Ltd. (359D),Others,0.70%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.65%
Bank Of India,Equity,0.64%
Canara Bank,Equity,0.63%
Tata Steel Ltd.,Equity,0.63%
Bharat Forge Ltd.,Equity,0.62%
Doms Industries Ltd.,Equity,0.60%
Manappuram Finance Ltd.,Equity,0.59%
Ganesha Ecosphere Ltd.,Equity,0.58%
Tega Industries Ltd.,Equity,0.57%
7.1 Muthoot Finance Ltd. Jun 20 2024,Debt,0.57%
7.7 TMF Holdings Ltd. Feb 25 2025,Debt,0.56%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,0.56%
6.02 KNR Tirumala Infra Pvt. Ltd. Jul 31 2035,Debt,0.54%
ACC Ltd.,Equity,0.53%
6.45 DBL Mangloor Highways Pvt. Ltd. Aug 31 2035,Debt,0.52%
Relaxo Footwears Ltd.,Equity,0.51%
Steel Authority Of India Ltd.,Equity,0.51%
Embassy Office Parks Reit,Others,0.50%
Cipla Ltd.,Equity,0.46%
Lupin Ltd.,Equity,0.45%
Vodafone Idea Ltd.,Equity,0.44%
8.6 Poonawalla Housing Finance Ltd. Nov 29 2024,Debt,0.43%
8.5 Aadhar Housing Finance Ltd. Aug 17 2026,Debt,0.42%
Ashok Leyland Ltd.,Equity,0.42%
Zee Entertainment Enterprises Ltd.,Equity,0.39%
Hindustan Unilever Ltd.,Equity,0.37%
Axis Bank Ltd.,Equity,0.36%
Wipro Ltd.,Equity,0.33%
Treasury Bill (91D),Others,0.28%
JSW Steel Ltd.,Equity,0.25%
Piramal Enterprises Ltd.,Equity,0.18%
Aditya Birla Capital Ltd.,Equity,0.18%
Dabur India Ltd.,Equity,0.17%
Tata Consultancy Services Ltd.,Equity,0.16%
Hindustan Petroleum Corporation Ltd.,Equity,0.16%
REC Ltd.,Equity,0.14%
Treasury Bill (364D),Others,0.14%
6.9 Aadhar Housing Finance Ltd. Oct 29 2024,Debt,0.14%
Tata Power Company Ltd.,Equity,0.13%
Power Grid Corporation Of India Ltd.,Equity,0.12%
Zydus Lifesciences Ltd.,Equity,0.12%
SBI Life Insurance Company Ltd.,Equity,0.09%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,0.08%
Apollo Tyres Ltd.,Equity,0.07%
Bajaj Finserv Ltd.,Equity,0.07%
The Indian Hotels Company Ltd.,Equity,0.06%
Coal India Ltd.,Equity,0.06%
Hindalco Industries Ltd.,Equity,0.06%
Voltas Ltd.,Equity,0.06%
Granules India Ltd.,Equity,0.05%
Oil & Natural Gas Corporation Ltd.,Equity,0.04%
National Thermal Power Corporation Ltd.,Equity,0.04%
Dr Reddys Laboratories Ltd.,Equity,0.04%
Bharti Airtel Ltd.,Equity,0.04%
ITC Ltd.,Equity,0.03%
Interglobe Aviation Ltd.,Equity,0.03%
Marico Ltd.,Equity,0.03%
Mahindra & Mahindra Ltd.,Equity,0.03%
IDFC Ltd.,Equity,0.02%
Aurobindo Pharma Ltd.,Equity,0.02%
Godrej Consumer Products Ltd.,Equity,0.01%
Muthoot Finance Ltd.,Equity,0.00%
United Spirits Ltd.,Equity,0.00%
United Spirits Ltd.,Equity,0.00%
Coforge Ltd.,Equity,-0.01%
Godrej Consumer Products Ltd.,Equity,-0.01%
Aurobindo Pharma Ltd.,Equity,-0.02%
IDFC Ltd.,Equity,-0.02%
Mahindra & Mahindra Ltd.,Equity,-0.03%
Marico Ltd.,Equity,-0.03%
Interglobe Aviation Ltd.,Equity,-0.03%
ITC Ltd.,Equity,-0.03%
Dr Reddys Laboratories Ltd.,Equity,-0.04%
National Thermal Power Corporation Ltd.,Equity,-0.04%
Oil & Natural Gas Corporation Ltd.,Equity,-0.05%
Granules India Ltd.,Equity,-0.05%
Container Corporation Of India Ltd.,Equity,-0.05%
Voltas Ltd.,Equity,-0.06%
Hindalco Industries Ltd.,Equity,-0.06%
Coal India Ltd.,Equity,-0.06%
The Indian Hotels Company Ltd.,Equity,-0.07%
Bajaj Finserv Ltd.,Equity,-0.07%
Apollo Tyres Ltd.,Equity,-0.07%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.08%
SBI Life Insurance Company Ltd.,Equity,-0.10%
Zydus Lifesciences Ltd.,Equity,-0.12%
Power Grid Corporation Of India Ltd.,Equity,-0.12%
Tata Power Company Ltd.,Equity,-0.13%
REC Ltd.,Equity,-0.14%
Hindustan Petroleum Corporation Ltd.,Equity,-0.16%
Tata Consultancy Services Ltd.,Equity,-0.17%
Dabur India Ltd.,Equity,-0.17%
State Bank Of India,Equity,-0.17%
Aditya Birla Capital Ltd.,Equity,-0.18%
Piramal Enterprises Ltd.,Equity,-0.18%
Larsen & Toubro Ltd.,Equity,-0.23%
JSW Steel Ltd.,Equity,-0.25%
Wipro Ltd.,Equity,-0.33%
Axis Bank Ltd.,Equity,-0.36%
Hindustan Unilever Ltd.,Equity,-0.37%
Zee Entertainment Enterprises Ltd.,Equity,-0.39%
Ashok Leyland Ltd.,Equity,-0.42%
Vodafone Idea Ltd.,Equity,-0.44%
Lupin Ltd.,Equity,-0.46%
Cipla Ltd.,Equity,-0.47%
Steel Authority Of India Ltd.,Equity,-0.51%
ACC Ltd.,Equity,-0.53%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-0.57%
Manappuram Finance Ltd.,Equity,-0.60%
Tata Steel Ltd.,Equity,-0.63%
Canara Bank,Equity,-0.63%
Bank Of Baroda,Equity,-0.70%
Bharat Electronics Ltd.,Equity,-0.79%
DLF Ltd.,Equity,-0.81%
Ambuja Cements Ltd.,Equity,-0.85%
L&T Finance Holding Ltd.,Equity,-1.12%
Maruti Suzuki India Ltd.,Equity,-1.23%
Grasim Industries Ltd.,Equity,-1.23%
Kotak Mahindra Bank Ltd.,Equity,-1.62%
Adani Ports and Special Economic Zone Ltd.,Equity,-1.73%
Bharat Heavy Electricals Ltd.,Equity,-2.01%
Reliance Industries Ltd.,Equity,-2.05%
ICICI Bank Ltd.,Equity,-2.22%
Net Receivables/(Payable),Others,-3.04%
HDFC Bank Ltd.,Equity,-6.04%
