Company Name,Asset Type,Percentage Allocation
8.29 Andhra Pradesh SDL Jan 13 2026,Debt,0.09%
8.4 Power Grid Corporation Of India Ltd. May 27 2028,Debt,0.08%
J. K. Cement Ltd.,Equity,0.07%
7.98 Kerala SDL  May 11 2026,Debt,0.07%
GOI,Debt,0.06%
Zydus Lifesciences Ltd.,Equity,0.06%
GOI,Debt,0.06%
9.7 U.P. Power Corporation Ltd. Mar 30 2029,Debt,0.05%
GOI,Debt,0.04%
GOI,Debt,0.04%
Bharti Airtel Ltd.,Equity,0.04%
Innova Captab Ltd.,Equity,0.03%
7.3 GOI Jun 19 2053,Debt,0.01%
6.67 GOI Dec 15 2035,Debt,0.00%
7.91 Uttar Pradesh SDL Oct 27 2037,Debt,0.00%
6.67 GOI Dec 17 2050,Debt,0.00%
