Company Name,Asset Type,Percentage Allocation
6.85 DME Development Ltd. Mar 16 2035,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2033,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2034,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2032,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2031,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2030,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2029,Debt,0.18%
6.85 DME Development Ltd. Mar 16 2028,Debt,0.18%
GOI,Debt,0.13%
8.2 Arka Fincap Ltd. Mar  6 2024,Debt,0.13%
7.28 Tata Motors Finance Ltd. Jan 20 2025,Debt,0.13%
Small Industries Development Bank Of India,Others,0.13%
Export Import Bank Of India,Others,0.12%
8.27 REC Ltd. Feb  6 2025,Debt,0.11%
HDFC Bank Ltd. (364D),Others,0.09%
8.25 Indian Railway Finance Corporation Ltd. Feb 28 2024,Debt,0.09%
8.25 Mahindra & Mahindra Financial Services Ltd. Mar 28 2025,Debt,0.09%
Axis Bank Ltd.,Others,0.08%
5.24 Small Industries Development Bank Of India Mar 26 2024,Debt,0.07%
8.24 GOI Feb 15 2027,Debt,0.04%
6.43 HDFC Bank Ltd. Sep 29 2025,Debt,0.04%
CBLO(CCIL),Others,0.04%
8.23 REC Ltd. Jan 23 2025,Debt,0.03%
8.2 Power Finance Corporation Ltd. Mar 10 2025,Debt,0.03%
8.48 Power Finance Corporation Ltd. Dec  9 2024,Debt,0.03%
7.32 GOI Jan 28 2024,Debt,0.02%
8.65 Power Finance Corporation Ltd. Dec 28 2024,Debt,0.02%
8.7 Power Finance Corporation Ltd. May 14 2025,Debt,0.02%
8.39 Power Finance Corporation Ltd. Apr 19 2025,Debt,0.02%
8.95 Power Finance Corporation Ltd. Mar 30 2025,Debt,0.02%
8.75 REC Ltd. Jul 12 2025,Debt,0.01%
Interest Rate Swap,Debt,0.01%
GOI,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Derivative,Others,-0.01%
Net Receivables/(Payable),Others,-1.50%
