Company Name,Asset Type,Percentage Allocation
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,0.55%
SEIL Energy India Ltd.(Erstwhile Sembcorp Energy India Ltd.) (71D),Others,0.49%
Bajaj Financial Securities Ltd. (91D),Others,0.49%
Reverse Repo,Others,0.49%
PNB Housing Finance Ltd. (91D),Others,0.48%
Godrej Housing Finance Ltd. (91D),Others,0.48%
Reliance Retail Ventures Ltd. (91D),Others,0.48%
HDFC Securities Ltd. (91D),Others,0.48%
Julius Baer Capital (India) Pvt. Ltd. (91D),Others,0.48%
Bajaj Financial Securities Ltd. (91D),Others,0.48%
Axis Securities Ltd. (91D),Others,0.48%
Redington (India) Ltd. (89D),Others,0.48%
Redington (India) Ltd. (90D),Others,0.48%
Axis Securities Ltd. (91D),Others,0.48%
SEIL Energy India Ltd.(Erstwhile Sembcorp Energy India Ltd.) (85D),Others,0.48%
Tata Cleantech Capital Ltd. (91D),Others,0.48%
HDFC Securities Ltd. (91D),Others,0.48%
Bajaj Housing Finance Ltd. (91D),Others,0.48%
HDFC Securities Ltd. (91D),Others,0.48%
JSW Energy Ltd. (90D),Others,0.42%
Bajaj Financial Securities Ltd. (91D),Others,0.42%
7.97 Orissa SDL Jan 17 2024,Debt,0.40%
Tata Capital Financial Services Ltd. (91D),Others,0.36%
Infina Finance Pvt. Ltd. (91D),Others,0.36%
Tata Housing Development Company Ltd. (88D),Others,0.36%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited) (88D),Others,0.36%
Punjab National Bank,Others,0.36%
IIFL Securities Ltd. (91D),Others,0.36%
Deutsche Investments India Pvt. Ltd. (91D),Others,0.36%
HDFC Bank Ltd. (363D),Others,0.36%
Axis Securities Ltd. (90D),Others,0.36%
Tata Realty & Infrastructure Ltd. (89D),Others,0.36%
8.79 LIC Housing Finance Ltd. Mar  5 2024,Debt,0.31%
Reverse Repo,Others,0.27%
Reverse Repo,Others,0.27%
SBI - CDMDF - A2 Units,Others,0.25%
Pilani Investment & Industries Corporation Ltd. (91D),Others,0.24%
Axis Securities Ltd. (91D),Others,0.24%
Axis Finance Ltd. (91D),Others,0.24%
Tata Projects Ltd. (88D),Others,0.24%
Canara Bank,Others,0.24%
SEIL Energy India Ltd.(Erstwhile Sembcorp Energy India Ltd.) (90D),Others,0.24%
Nirma Ltd. (90D),Others,0.24%
Network18 Media & Investments Ltd. (91D),Others,0.24%
Barclays Investments & Loans (India) Pvt. Ltd. (91D),Others,0.24%
Axis Securities Ltd. (91D),Others,0.24%
GIC Housing Finance Ltd. (91D),Others,0.24%
Bharti Enterprises Ltd. (364D),Others,0.24%
Network18 Media & Investments Ltd. (91D),Others,0.24%
Indian Bank,Others,0.24%
Axis Securities Ltd. (91D),Others,0.24%
Punjab National Bank,Others,0.24%
Axis Securities Ltd. (90D),Others,0.24%
Axis Securities Ltd. (90D),Others,0.24%
Axis Securities Ltd. (91D),Others,0.24%
Godrej Properties Ltd. (91D),Others,0.24%
360 One Prime Ltd. (Erstwhile IIFL Wealth Prime Ltd.) (91D),Others,0.24%
8.9508 Pipeline Infrastructure Pvt. Ltd. Mar 22 2024,Debt,0.18%
National Bank For Agriculture & Rural Development (Nabard),Others,0.18%
Small Industries Development Bank Of India,Others,0.18%
Aditya Birla Money Ltd. (Formerly Apollo Sindhoori Capital Investments Ltd.) (90D),Others,0.18%
Godrej Industries Ltd. (91D),Others,0.18%
Godrej Industries Ltd. (91D),Others,0.18%
Aditya Birla Money Ltd. (Formerly Apollo Sindhoori Capital Investments Ltd.) (90D),Others,0.18%
HSBC Investdirect Financial Services (India) Ltd. (91D),Others,0.18%
Godrej Industries Ltd. (91D),Others,0.18%
Triparty Repo,Others,0.13%
7.4 Muthoot Finance Ltd. Jan  5 2024,Debt,0.12%
Julius Baer Capital (India) Pvt. Ltd. (87D),Others,0.12%
Julius Baer Capital (India) Pvt. Ltd. (91D),Others,0.12%
Network18 Media & Investments Ltd. (91D),Others,0.12%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,0.12%
Blue Star Ltd. (90D),Others,0.12%
TV18 Broadcast Ltd. (91D),Others,0.12%
TV18 Broadcast Ltd. (90D),Others,0.12%
HSBC Investdirect Financial Services (India) Ltd. (91D),Others,0.12%
Julius Baer Capital (India) Pvt. Ltd. (180D),Others,0.12%
HDFC Bank Ltd. (364D),Others,0.12%
Aditya Birla Money Ltd. (Formerly Apollo Sindhoori Capital Investments Ltd.) (91D),Others,0.12%
Axis Bank Ltd.,Others,0.12%
TV18 Broadcast Ltd. (91D),Others,0.12%
Cholamandalam Investment & Finance Company Ltd. (305D),Others,0.12%
Godrej Industries Ltd. (91D),Others,0.10%
Treasury Bill (91D),Others,0.09%
Canara Bank,Others,0.06%
Axis Bank Ltd.,Others,0.06%
Reliance Retail Ventures Ltd. (91D),Others,0.06%
Godrej Industries Ltd. (83D),Others,0.06%
Current Assets,Others,-4.97%
