Company Name,Asset Type,Percentage Allocation
7.27 GOI Apr  8 2026,Debt,0.57%
Navin Fluorine International Ltd.,Equity,0.56%
4.45 GOI Oct 30 2034,Debt,0.56%
KEC International Ltd.,Equity,0.56%
Coforge Ltd.,Equity,0.55%
Maruti Suzuki India Ltd.,Equity,0.53%
7.79 Small Industries Development Bank Of India May 14 2027,Debt,0.52%
7.99 HDFC Bank Ltd. Jul 11 2024,Debt,0.52%
5.65 Bajaj Finance Ltd. May 10 2024,Debt,0.51%
6 HDB Financial Services Ltd. Jun 19 2025,Debt,0.50%
HDFC Bank Ltd. (364D),Others,0.50%
PI Industries Ltd.,Equity,0.47%
7.32 GOI Nov 13 2030,Debt,0.42%
7.95 LIC Housing Finance Ltd. Jan 29 2028,Debt,0.41%
7.69 National Bank For Agriculture & Rural Development (Nabard) May 29 2024,Debt,0.41%
Bharat Forge Ltd.,Equity,0.38%
5.7 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2025,Debt,0.35%
Tata Steel Ltd.,Equity,0.35%
7.33 GOI Sep 22 2033,Debt,0.31%
Jio Financial Services Ltd.,Equity,0.30%
Hindalco Industries Ltd.,Equity,0.29%
8.45 Indian Railway Finance Corporation Ltd. Dec  4 2028,Debt,0.27%
7.95 HDFC Bank Ltd. Sep 21 2026,Debt,0.26%
Axis Bank Ltd.,Others,0.26%
8 Bajaj Finance Ltd. Feb 27 2026,Debt,0.26%
7.59 Power Finance Corporation Ltd. Nov  3 2025,Debt,0.26%
7.9 Bajaj Finance Ltd. Nov 17 2025,Debt,0.26%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,0.26%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,0.26%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,0.26%
7.61 LIC Housing Finance Ltd. Jul 30 2025,Debt,0.26%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.26%
7.96 HDB Financial Services Ltd. Nov 17 2025,Debt,0.26%
7.5 HDFC Bank Ltd. Jan  8 2025,Debt,0.26%
5.95 Bajaj Finance Ltd. Apr 12 2024,Debt,0.26%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,0.26%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,0.26%
7.49 HDB Financial Services Ltd. Jan 24 2025,Debt,0.26%
7.13 Power Finance Corporation Ltd. Aug  8 2025,Debt,0.26%
5.75 HDB Financial Services Ltd. May 28 2024,Debt,0.26%
7.11 Small Industries Development Bank Of India Feb 27 2026,Debt,0.25%
Axis Bank Ltd.,Others,0.25%
7.39 Tamil Nadu SDL May 10 2033,Debt,0.25%
HDFC Bank Ltd. (363D),Others,0.25%
5.7 HDB Financial Services Ltd. Oct 25 2024,Debt,0.25%
6.3 HDB Financial Services Ltd. Mar 17 2025,Debt,0.25%
7.36 GOI Sep 12 2052,Debt,0.21%
6.84 Gujarat SDL Sep  8 2031,Debt,0.20%
7.89 Maharashtra SDL  Jun  8 2032,Debt,0.16%
7.73 Uttar Pradesh SDL Mar 15 2033,Debt,0.16%
7.25 GOI Jun 12 2063,Debt,0.14%
Mankind Pharma Ltd.,Equity,0.13%
8.33 LIC Housing Finance Ltd. May 31 2024,Debt,0.10%
7.79 LIC Housing Finance Ltd. Oct 18 2024,Debt,0.10%
Treasury Bill (364D),Others,0.10%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,0.10%
8.24 GOI Feb 15 2027,Debt,0.05%
8.15 GOI Nov 24 2026,Debt,0.05%
7.85 Power Finance Corporation Ltd. Apr  3 2028,Debt,0.05%
7.4 GOI Sep 19 2062,Debt,0.05%
8.13 Power Grid Corporation Of India Ltd. Apr 25 2024,Debt,0.05%
7.75 LIC Housing Finance Ltd. Jul 23 2024,Debt,0.05%
5.72 LIC Housing Finance Ltd. Feb 22 2024,Debt,0.05%
6.95 GOI Dec 16 2061,Debt,0.05%
Net Receivables/(Payable),Others,0.02%
8.22 National Bank For Agriculture & Rural Development (Nabard) Dec 13 2028,Debt,0.01%
