Company Name,Asset Type,Percentage Allocation
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,0.07%
7.75 Bajaj Finance Ltd. May 16 2033,Debt,0.07%
7.18 Tamil Nadu SDL Jul 26 2027,Debt,0.07%
7.55 Tata Capital Housing Finance Ltd. Aug  5 2025,Debt,0.07%
Union Bank Of India,Others,0.07%
Bharti Airtel Ltd.,Equity,0.07%
GOI,Debt,0.06%
GOI,Debt,0.06%
GOI,Debt,0.06%
7.2 Uttar Pradesh SDL Jan 25 2027,Debt,0.06%
GOI,Debt,0.05%
8.15 GOI Nov 24 2026,Debt,0.04%
Other Margin,Debt,0.04%
7.08 Cholamandalam Investment & Finance Company Ltd. Mar 11 2025,Debt,0.03%
7.35 Tamil Nadu SDL Jun 14 2033,Debt,0.03%
8.8 Power Finance Corporation Ltd. Jan 15 2025,Debt,0.03%
8.08 Uttar Pradesh SDL Feb 25 2025,Debt,0.02%
7.27 GOI Apr  8 2026,Debt,0.01%
7.2 Maharashtra SDL  Aug  9 2027,Debt,0.01%
8.17 GOI Dec  1 2044,Debt,0.01%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Floating Rate Fund - Direct - Growth),Debt,0.01%
8.24 National Bank For Agriculture & Rural Development (Nabard) Mar 22 2029,Debt,0.01%
7.25 GOI Jun 12 2063,Debt,0.00%
7.39 Tamil Nadu SDL May 10 2033,Debt,0.00%
8.26 Maharashtra SDL  Dec 23 2025,Debt,0.00%
Cash,Others,0.00%
