Company Name,Asset Type,Percentage Allocation
6.92 REC Ltd. Mar 20 2032,Debt,0.46%
Tatva Chintan Pharma Chem Ltd.,Equity,0.44%
Embassy Office Parks Reit,Others,0.44%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (365D),Others,0.43%
8.43 Muthoot Finance Ltd. Jul 31 2026,Debt,0.42%
Page Industries Ltd.,Equity,0.41%
Motilal Oswal Financial Services Ltd. (365D),Others,0.40%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.39%
ICICI Bank Ltd.,Others,0.38%
9.5 Motilal Oswal Finvest Ltd. Sep 12 2025,Debt,0.36%
7.9 Jamnagar Utilities & Power Pvt. Ltd. Aug 10 2028,Debt,0.34%
Eicher Motors Ltd.,Equity,0.33%
8.9 Bharti Telecom Ltd. Dec  4 2025,Debt,0.30%
7.49 Meghalaya SDL Dec 21 2027,Debt,0.30%
7.725 Larsen & Toubro Ltd. Apr 28 2028,Debt,0.30%
9 Northern Arc Capital Ltd. (Previously Known as Ifmr Capital Finance) Jul 12 2024,Debt,0.30%
7.6 REC Ltd. Feb 27 2026,Debt,0.30%
7.77 Embassy Office Parks Reit Jun  5 2025,Debt,0.30%
7.15 Small Industries Development Bank Of India Jun  2 2025,Debt,0.30%
7.53 REC Ltd. Mar 31 2033,Debt,0.30%
Motilal Oswal Finvest Ltd. (274D),Others,0.30%
7.9237 Bajaj Housing Finance Ltd. Mar 16 2026,Debt,0.26%
Go Fashion (India) Ltd.,Equity,0.24%
7.9 Bajaj Finance Ltd. Nov 17 2025,Debt,0.24%
7.18 GOI Jul 24 2037,Debt,0.24%
Yatra Online Ltd.,Equity,0.24%
4.5 Oil & Natural Gas Corporation Ltd. Feb  9 2024,Debt,0.22%
Emami Ltd.,Equity,0.20%
Muthoot Finance Ltd. (365D),Others,0.19%
7.7201 LIC Housing Finance Ltd. Feb 12 2026,Debt,0.18%
7.5 Power Grid Corporation Of India Ltd. Aug 24 2033,Debt,0.18%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,0.18%
Small Industries Development Bank Of India (211D),Others,0.18%
6.88 REC Ltd. Mar 20 2025,Debt,0.18%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,0.18%
Axis Bank Ltd.,Others,0.17%
Avalon Technologies Ltd,Equity,0.17%
ICICI Bank Ltd.,Others,0.17%
8.7 Bharti Telecom Ltd. Nov 21 2024,Debt,0.15%
One 97 Communications Ltd.,Equity,0.15%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,0.15%
6.99 Telangana SDL Jun 10 2028,Debt,0.13%
IGH Holdings Pvt. Ltd. (365D),Others,0.13%
7.61 Rajasthan SDL Mar 29 2027,Debt,0.12%
7.74 Tamil Nadu Uday Bond Feb 22 2024,Debt,0.12%
7.7 REC Ltd. Dec 10 2027,Debt,0.12%
7.95 ICICI Home Finance Company Ltd. Nov 24 2025,Debt,0.12%
5.24 Small Industries Development Bank Of India Mar 26 2024,Debt,0.12%
7.13 Power Finance Corporation Ltd. Aug  8 2025,Debt,0.12%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,0.12%
5.776 LIC Housing Finance Ltd. Sep 11 2025,Debt,0.12%
Small Industries Development Bank Of India,Others,0.12%
6.09 Power Finance Corporation Ltd. Aug 27 2026,Debt,0.12%
HDFC Bank Ltd.,Others,0.11%
Indian Bank,Others,0.11%
Bajaj Finserv Ltd.,Equity,0.06%
8.48 LIC Housing Finance Ltd. Jun 29 2026,Debt,0.06%
8.45 LIC Housing Finance Ltd. May 22 2026,Debt,0.06%
7.59 Karnataka Sdl Mar 29 2027,Debt,0.05%
8.95 IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.) May 13 2025,Debt,0.05%
8.8 IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.) Jun 15 2025,Debt,0.05%
7.25 Punjab SDL Jun 14 2027,Debt,0.04%
5.6 Indian Oil Corporation Ltd. Jan 23 2026,Debt,0.02%
7.85 Rajasthan SDL Mar 15 2027,Debt,0.02%
8.39 Andhra Pradesh SDL Jan 27 2026,Debt,0.02%
Nestle India Ltd.,Equity,0.00%
