Company Name,Asset Type,Percentage Allocation
9.9 Tata Sons Pvt. Ltd. Mar 20 2024,Debt,0.23%
7.65 Indian Railway Finance Corporation Ltd. Apr 18 2033,Debt,0.23%
7.95 HDFC Bank Ltd. Sep 21 2026,Debt,0.23%
7.64 REC Ltd. Jun 30 2026,Debt,0.22%
7.54 State Bank Of India Jul 31 2038,Debt,0.22%
7.6 REC Ltd. Feb 27 2026,Debt,0.22%
7.9 Kotak Mahindra Prime Ltd. Jan 13 2026,Debt,0.22%
7.57 Power Finance Corporation Ltd. Jul 12 2033,Debt,0.22%
7.45 Indian Railway Finance Corporation Ltd. Oct 13 2028,Debt,0.22%
7.49 National Bank For Agriculture & Rural Development (Nabard) Oct 15 2026,Debt,0.22%
7.46 REC Ltd. Jun 30 2028,Debt,0.22%
Tamil Nadu Newsprint & Papers Ltd.,Equity,0.22%
Power Finance Corporation Ltd.,Debt,0.18%
7.36 Maharashtra SDL  Apr 12 2028,Debt,0.18%
7.67 Uttarkhand SDL Dec 27 2033,Debt,0.16%
8.7 LIC Housing Finance Ltd. Mar 23 2029,Debt,0.12%
7.72 Rajasthan SDL Nov  8 2033,Debt,0.11%
7.83 National Bank For Agriculture & Rural Development (Nabard) Dec 30 2026,Debt,0.11%
7.68 Housing & Urban Development Corporation Ltd. (Hudco) May 16 2026,Debt,0.11%
7.55 Nuclear Power Corporation Of India Ltd. Dec 23 2032,Debt,0.11%
7.54 Housing & Urban Development Corporation Ltd. (Hudco) Feb 11 2026,Debt,0.11%
7.44 REC Ltd. Apr 30 2026,Debt,0.11%
Jagran Prakashan Ltd.,Equity,0.10%
8.13 GOI Jun 22 2045,Debt,0.10%
7.7 State Bank Of India Jan 19 2038,Debt,0.09%
8.78 Muthoot Finance Ltd. May 20 2027,Debt,0.09%
7.91 Sundaram Finance Ltd. Nov 18 2025,Debt,0.09%
Doms Industries Ltd.,Equity,0.07%
7.1 GOI Jan 27 2028,Debt,0.07%
Sadbhav Engineering Ltd.,Equity,0.05%
8.94 Power Finance Corporation Ltd. Mar 25 2028,Debt,0.04%
Inox India Ltd.,Equity,0.03%
8.79 LIC Housing Finance Ltd. Mar  5 2024,Debt,0.02%
Happy Forgings Ltd.,Equity,0.02%
