Company Name,Asset Type,Percentage Allocation
7.33 GOI Oct 30 2026,Debt,0.90%
7.1 GOI Apr 18 2029,Debt,0.81%
7.55 Power Finance Corporation Ltd. Jul 15 2026,Debt,0.78%
7.15 Small Industries Development Bank Of India Jun  2 2025,Debt,0.78%
Small Industries Development Bank Of India (142D),Others,0.78%
6.24 State Bank Of India Sep 20 2030,Debt,0.76%
Kotak Mahindra Bank Ltd.,Others,0.74%
8.99 Bank Of Baroda Dec 18 2119,Debt,0.73%
7.75 Small Industries Development Bank Of India Oct 27 2025,Debt,0.73%
7.59 Power Finance Corporation Ltd. Jan 17 2028,Debt,0.68%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.68%
7.49 HDB Financial Services Ltd. Jan 24 2025,Debt,0.67%
6.18 Mangalore Refinery & Petrochemicals Ltd. Dec 29 2025,Debt,0.65%
8.25 Mahindra & Mahindra Financial Services Ltd. Mar 28 2025,Debt,0.58%
7.8 REC Ltd. May 30 2026,Debt,0.52%
7.59 Power Finance Corporation Ltd. Nov  3 2025,Debt,0.52%
5.85 Cholamandalam Investment & Finance Company Ltd. Feb 11 2025,Debt,0.52%
7.44 REC Ltd. Apr 30 2026,Debt,0.52%
7.17 Power Finance Corporation Ltd. May 22 2025,Debt,0.52%
7.43 Small Industries Development Bank Of India Aug 31 2026,Debt,0.52%
6.88 REC Ltd. Mar 20 2025,Debt,0.52%
7.1 ICICI Bank Ltd. Feb 17 2030,Debt,0.52%
Axis Bank Ltd.,Others,0.51%
ICICI Bank Ltd.,Others,0.50%
Axis Bank Ltd.,Others,0.49%
HDFC Bank Ltd.,Others,0.49%
The Federal Bank Ltd.,Others,0.49%
DBS Bank India Ltd.,Others,0.49%
8.3 REC Ltd. Apr 10 2025,Debt,0.42%
7.26 GOI Feb  6 2033,Debt,0.37%
GOI,Debt,0.37%
GOI,Debt,0.36%
6.43 HDFC Bank Ltd. Sep 29 2025,Debt,0.36%
8.39 Power Finance Corporation Ltd. Apr 19 2025,Debt,0.32%
8.1965 HDB Financial Services Ltd. May 30 2025,Debt,0.31%
7.42 ICICI Bank Ltd. Jun 27 2024,Debt,0.31%
8.22 National Bank For Agriculture & Rural Development (Nabard) Dec 13 2028,Debt,0.27%
7.18 GOI Jul 24 2037,Debt,0.26%
9.3 Power Grid Corporation Of India Ltd. Jun 28 2024,Debt,0.26%
7.77 REC Ltd. Mar 31 2028,Debt,0.26%
8.35 Axis Finance Ltd. May 20 2026,Debt,0.26%
7.79 Small Industries Development Bank Of India Apr 19 2027,Debt,0.26%
7.7 REC Ltd. Dec 10 2027,Debt,0.26%
8.03 Sundaram Home Finance Ltd. (Erstwhile Sundaram Bnp Paribas Home Finance Ltd.) Nov 22 2024,Debt,0.26%
7.82 LIC Housing Finance Ltd. Nov 28 2025,Debt,0.26%
7.9 ICICI Home Finance Company Ltd. Dec 27 2024,Debt,0.26%
7.8955 Kotak Mahindra Prime Ltd. Dec 23 2024,Debt,0.26%
7.64 REC Ltd. Jun 30 2026,Debt,0.26%
8 Mahindra & Mahindra Financial Services Ltd. Apr 25 2025,Debt,0.26%
7.6 REC Ltd. Feb 27 2026,Debt,0.26%
7.41 Indian Railway Finance Corporation Ltd. Oct 15 2026,Debt,0.26%
6.99 REC Ltd. Sep 30 2024,Debt,0.26%
7.5 HDFC Bank Ltd. Jan  8 2025,Debt,0.26%
7.37 Power Finance Corporation Ltd. May 22 2026,Debt,0.26%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,0.26%
7.15 Small Industries Development Bank Of India Jul 21 2025,Debt,0.26%
7.11 Small Industries Development Bank Of India Feb 27 2026,Debt,0.26%
7.08 Cholamandalam Investment & Finance Company Ltd. Mar 11 2025,Debt,0.26%
5.96 National Bank For Agriculture & Rural Development (Nabard) Feb  6 2025,Debt,0.26%
Small Industries Development Bank Of India,Others,0.26%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,0.25%
5.94 REC Ltd. Jan 31 2026,Debt,0.25%
6.65 LIC Housing Finance Ltd. Feb 15 2027,Debt,0.25%
ICICI Bank Ltd.,Others,0.25%
Standard Chartered Capital Ltd. (Erstwhile Standard Chartered Investments & Loans (India) Ltd.) (365D),Others,0.25%
DBS Bank India Ltd.,Others,0.24%
GOI,Debt,0.24%
GOI,Debt,0.23%
8.01 REC Ltd. Mar 24 2028,Debt,0.21%
SBI - CDMDF - A2 Units,Others,0.21%
8.65 NIIF Infrastructure Finance Ltd. (Erstwhile IDFC Infrastructure Finance Ltd.) (Erstwhile IDFC Infra  Feb 21 2025,Debt,0.21%
8.1 SMFG India Credit Company Ltd. (SMICC) (ErstwhileÂ  Fullerton India Credit Company Ltd.) Mar 22 2024,Debt,0.21%
7.65 Power Finance Corporation Ltd. Nov 22 2027,Debt,0.21%
GOI,Debt,0.21%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,0.21%
GOI,Debt,0.18%
GOI,Debt,0.18%
GOI,Debt,0.17%
8.45 Indian Railway Finance Corporation Ltd. Dec  4 2028,Debt,0.16%
GOI,Debt,0.16%
8.02 Bharat Petroleum Corporation Ltd. Mar 11 2024,Debt,0.16%
7.77 LIC Housing Finance Ltd. Aug 11 2028,Debt,0.16%
7.79 Bajaj Finance Ltd. Sep 20 2033,Debt,0.16%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,0.15%
6.98 Maharashtra SDL  Feb 26 2028,Debt,0.15%
8.96 Maharashtra SDL  Jul  9 2024,Debt,0.12%
GOI,Debt,0.12%
GOI,Debt,0.12%
7.17 GOI Jan  8 2028,Debt,0.11%
8.5 National Bank For Agriculture & Rural Development (Nabard) Feb 27 2029,Debt,0.11%
8.55 Indian Railway Finance Corporation Ltd. Feb 21 2029,Debt,0.11%
9.18 Nuclear Power Corporation Of India Ltd. Jan 23 2026,Debt,0.11%
GOI,Debt,0.11%
9.37 Power Finance Corporation Ltd. Aug 19 2024,Debt,0.11%
7.26 GOI Aug 22 2032,Debt,0.11%
8.6 Bank Of Baroda Jan 10 2029,Debt,0.10%
7.75 Bajaj Finance Ltd. May 16 2033,Debt,0.10%
HDFC Bank Ltd. (364D),Others,0.10%
GOI,Debt,0.10%
8.85 Power Grid Corporation Of India Ltd. Oct 19 2026,Debt,0.09%
9.01 Gujarat SDL Jun 25 2024,Debt,0.08%
GOI,Debt,0.08%
GOI,Debt,0.08%
GOI,Debt,0.08%
GOI,Debt,0.08%
6.63 Gujarat SDL Sep 16 2029,Debt,0.06%
6.47 Maharashtra SDL  Oct 21 2028,Debt,0.06%
9.64 Power Grid Corporation Of India Ltd. May 31 2026,Debt,0.05%
8.42 Kerala SDL  Jan 27 2026,Debt,0.05%
8.13 Power Grid Corporation Of India Ltd. Apr 25 2028,Debt,0.05%
GOI,Debt,0.05%
8.13 Power Grid Corporation Of India Ltd. Apr 23 2027,Debt,0.05%
8.8 Power Finance Corporation Ltd. Jan 15 2025,Debt,0.05%
7.72 GOI May 25 2025,Debt,0.05%
7.99 Kerala SDL  Oct 28 2025,Debt,0.05%
8.6 Power Finance Corporation Ltd. Aug  7 2024,Debt,0.05%
7.89 Bajaj Housing Finance Ltd. Sep  8 2032,Debt,0.05%
8.13 Power Grid Corporation Of India Ltd. Apr 25 2024,Debt,0.05%
7.84 HDFC Bank Ltd. Dec 16 2032,Debt,0.05%
6.97 GOI Sep  6 2026,Debt,0.05%
7.35 HDFC Bank Ltd. Feb 10 2025,Debt,0.05%
7.15 Power Finance Corporation Ltd. Sep  8 2025,Debt,0.05%
GOI,Debt,0.05%
6.45 GOI Oct  7 2029,Debt,0.05%
8.53 Tamil Nadu SDL Nov 28 2028,Debt,0.04%
7.69 National Bank For Agriculture & Rural Development (Nabard) May 29 2024,Debt,0.04%
GOI,Debt,0.04%
GOI,Debt,0.04%
GOI,Debt,0.04%
GOI,Debt,0.04%
7.54 GOI May 23 2036,Debt,0.03%
GOI,Debt,0.03%
7.2 Maharashtra SDL  Aug  9 2027,Debt,0.03%
GOI,Debt,0.03%
7.37 GOI Oct 23 2028,Debt,0.03%
Derivative,Others,0.02%
7.59 GOI Mar 20 2029,Debt,0.02%
7.76 Uttarkhand SDL Mar 29 2033,Debt,0.02%
7.98 Karnataka Sdl Oct 14 2025,Debt,0.02%
8.36 Maharashtra SDL  Jan 27 2026,Debt,0.01%
7.46 Madhya Pradesh SDL Sep 14 2032,Debt,0.01%
7.57 GOI Jun 17 2033,Debt,0.01%
7.43 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2030,Debt,0.01%
7.25 Punjab National Bank Jul 29 2030,Debt,0.01%
GOI,Debt,0.01%
8.39 Madhya Pradesh SDL Jan 27 2026,Debt,0.01%
8.46 Gujarat SDL Feb 10 2026,Debt,0.01%
7.66 Uttar Pradesh SDL Aug 24 2032,Debt,0.01%
7.49 National Highways Authority Of India Aug  1 2029,Debt,0.01%
GOI,Debt,0.00%
5.22 GOI Jun 15 2025,Debt,0.00%
GOI,Debt,0.00%
GOI,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,0.00%
Interest Rate Swap,Debt,-0.01%
Interest Rate Swap,Debt,-0.01%
