Company Name,Asset Type,Percentage Allocation
Navin Fluorine International Ltd.,Equity,-0.02%
Laurus Labs Ltd.,Equity,-0.02%
Larsen & Toubro Ltd.,Equity,-0.02%
Nestle India Ltd.,Equity,-0.02%
Indusind Bank Ltd.,Equity,-0.02%
National Thermal Power Corporation Ltd.,Equity,-0.02%
MRF Ltd.,Equity,-0.02%
Sun T V Network Ltd.,Equity,-0.02%
L&T Finance Holding Ltd.,Equity,-0.02%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,-0.02%
Coforge Ltd.,Equity,-0.02%
Dalmia Bharat Ltd.,Equity,-0.02%
SRF Ltd.,Equity,-0.03%
DLF Ltd.,Equity,-0.03%
Deepak Nitrite Ltd.,Equity,-0.03%
Voltas Ltd.,Equity,-0.03%
HCL Technologies Ltd.,Equity,-0.03%
State Bank Of India,Equity,-0.03%
Ashok Leyland Ltd.,Equity,-0.04%
Syngene International Ltd.,Equity,-0.04%
Dabur India Ltd.,Equity,-0.04%
Birlasoft Ltd.,Equity,-0.05%
Trent Ltd.,Equity,-0.05%
Aditya Birla Capital Ltd.,Equity,-0.05%
Gujarat Gas Ltd.,Equity,-0.06%
Asian Paints Ltd.,Equity,-0.06%
Kotak Mahindra Bank Ltd.,Equity,-0.06%
Crompton Greaves Consumer Electrcials Ltd.,Equity,-0.06%
Berger Paints India Ltd.,Equity,-0.06%
Delta Corp Ltd.,Equity,-0.06%
Lupin Ltd.,Equity,-0.06%
Exide Industries Ltd.,Equity,-0.06%
Abbott India Ltd.,Equity,-0.07%
Power Grid Corporation Of India Ltd.,Equity,-0.07%
Hindalco Industries Ltd.,Equity,-0.07%
Dr Reddys Laboratories Ltd.,Equity,-0.07%
Cummins India Ltd.,Equity,-0.07%
Bharat Forge Ltd.,Equity,-0.07%
Info Edge (India) Ltd.,Equity,-0.08%
Indian Oil Corporation Ltd.,Equity,-0.08%
Power Finance Corporation Ltd.,Equity,-0.08%
Grasim Industries Ltd.,Equity,-0.08%
United Breweries Ltd.,Equity,-0.08%
Indraprastha Gas Ltd.,Equity,-0.09%
Marico Ltd.,Equity,-0.09%
Hindustan Unilever Ltd.,Equity,-0.09%
Multi Commodity Exchange of India Ltd.,Equity,-0.10%
Page Industries Ltd.,Equity,-0.10%
Bharat Petroleum Corporation Ltd.,Equity,-0.10%
Oracle Financial Services Software Ltd.,Equity,-0.10%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.11%
Apollo Hospitals Enterprise Ltd.,Equity,-0.11%
Axis Bank Ltd.,Equity,-0.11%
Pidilite Industries Ltd.,Equity,-0.11%
The Indian Hotels Company Ltd.,Equity,-0.11%
Samvardhana Motherson International Ltd.,Equity,-0.11%
Tech Mahindra Ltd.,Equity,-0.12%
National Aluminium Company Ltd.,Equity,-0.13%
Granules India Ltd.,Equity,-0.14%
Bajaj Finance Ltd.,Equity,-0.15%
ICICI Prudential Life Insurance Company Ltd.,Equity,-0.15%
Tata Consultancy Services Ltd.,Equity,-0.15%
Apollo Tyres Ltd.,Equity,-0.16%
ITC Ltd.,Equity,-0.16%
Mahanagar Gas Ltd.,Equity,-0.17%
City Union Bank Ltd.,Equity,-0.18%
Oil & Natural Gas Corporation Ltd.,Equity,-0.19%
Vodafone Idea Ltd.,Equity,-0.19%
Godrej Consumer Products Ltd.,Equity,-0.20%
Indiamart Intermesh Ltd.,Equity,-0.21%
Petronet Lng Ltd.,Equity,-0.21%
Bajaj Auto Ltd.,Equity,-0.22%
Wipro Ltd.,Equity,-0.23%
Havells India Ltd.,Equity,-0.24%
Balkrishna Industries Ltd.,Equity,-0.26%
Glenmark Pharmaceuticals Ltd.,Equity,-0.27%
Hindustan Petroleum Corporation Ltd.,Equity,-0.27%
Escorts Kubota Ltd.,Equity,-0.28%
The Ramco Cements Ltd.,Equity,-0.28%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,-0.29%
Tata Motors Ltd.,Equity,-0.30%
Chambal Fertilisers & Chemicals Ltd.,Equity,-0.31%
Shree Cement Ltd.,Equity,-0.32%
ICICI Lombard General Insurance Company Ltd.,Equity,-0.33%
The Federal Bank Ltd.,Equity,-0.34%
PVR INOX Ltd.,Equity,-0.35%
United Spirits Ltd.,Equity,-0.37%
Aarti Industries Ltd.,Equity,-0.40%
Tata Steel Ltd.,Equity,-0.40%
LIC Housing Finance Ltd.,Equity,-0.42%
Max Financial Services Ltd.,Equity,-0.42%
Vedanta Ltd.,Equity,-0.43%
Biocon Ltd.,Equity,-0.50%
NMDC Ltd.,Equity,-0.50%
GAIL (India) Ltd.,Equity,-0.51%
ACC Ltd.,Equity,-0.52%
Godrej Properties Ltd.,Equity,-0.59%
Infosys Ltd.,Equity,-0.67%
India Cements Ltd.,Equity,-0.69%
Balrampur Chini Mills Ltd.,Equity,-0.70%
Canara Bank,Equity,-0.70%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-0.89%
Jindal Steel & Power Ltd.,Equity,-0.96%
Indian Energy Exchange Ltd.,Equity,-1.06%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,-1.07%
Bajaj Finserv Ltd.,Equity,-1.08%
Tata Power Company Ltd.,Equity,-1.13%
Oberoi Realty Ltd.,Equity,-1.24%
IDFC Ltd.,Equity,-1.26%
Piramal Enterprises Ltd.,Equity,-1.39%
Punjab National Bank,Equity,-1.41%
Bharat Heavy Electricals Ltd.,Equity,-1.43%
Steel Authority Of India Ltd.,Equity,-1.46%
Aurobindo Pharma Ltd.,Equity,-1.50%
Hindustan Copper Ltd.,Equity,-1.58%
Adani Enterprises Ltd.,Equity,-1.59%
RBL Bank Ltd.,Equity,-1.66%
Bandhan Bank Ltd.,Equity,-1.71%
Adani Ports and Special Economic Zone Ltd.,Equity,-1.74%
Bank Of Baroda,Equity,-1.76%
Manappuram Finance Ltd.,Equity,-1.81%
ICICI Bank Ltd.,Equity,-1.85%
GMR Airports Infrastructure Ltd.,Equity,-1.99%
HDFC Bank Ltd.,Equity,-2.07%
Ambuja Cements Ltd.,Equity,-2.18%
Net Receivables/(Payable),Others,-2.67%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-3.23%
Zee Entertainment Enterprises Ltd.,Equity,-3.64%
Reliance Industries Ltd.,Equity,-4.31%
Vodafone Idea Ltd.,Equity,-5.42%
