Company Name,Asset Type,Percentage Allocation
United Breweries Ltd.,Equity,0.37%
Biocon Ltd.,Equity,0.37%
Balkrishna Industries Ltd.,Equity,0.37%
Ashok Leyland Ltd.,Equity,0.36%
Tech Mahindra Ltd.,Equity,0.36%
Balrampur Chini Mills Ltd.,Equity,0.36%
National Aluminium Company Ltd.,Equity,0.33%
India Cements Ltd.,Equity,0.33%
Apollo Tyres Ltd.,Equity,0.33%
Aditya Birla Capital Ltd.,Equity,0.33%
Abbott India Ltd.,Equity,0.33%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.33%
ICICI Lombard General Insurance Company Ltd.,Equity,0.33%
Wipro Ltd.,Equity,0.32%
Multi Commodity Exchange of India Ltd.,Equity,0.31%
Godrej Properties Ltd.,Equity,0.30%
Shree Cement Ltd.,Equity,0.30%
The Indian Hotels Company Ltd.,Equity,0.30%
Gujarat Gas Ltd.,Equity,0.30%
REC Ltd.,Equity,0.29%
Info Edge (India) Ltd.,Equity,0.29%
Birlasoft Ltd.,Equity,0.28%
Metropolis Healthcare Ltd.,Equity,0.28%
HCL Technologies Ltd.,Equity,0.28%
Hindustan Aeronautics Ltd.,Equity,0.28%
Aarti Industries Ltd.,Equity,0.27%
Marico Ltd.,Equity,0.26%
Canfin Homes Ltd.,Equity,0.26%
Siemens Ltd.,Equity,0.25%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,0.25%
Petronet Lng Ltd.,Equity,0.24%
Hindustan Unilever Ltd.,Equity,0.24%
United Spirits Ltd.,Equity,0.24%
PVR INOX Ltd.,Equity,0.23%
Indraprastha Gas Ltd.,Equity,0.22%
Page Industries Ltd.,Equity,0.22%
Tata Steel Ltd.,Equity,0.20%
Granules India Ltd.,Equity,0.20%
Indian Oil Corporation Ltd.,Equity,0.19%
Dr Lal PathLabs Ltd.,Equity,0.19%
Indiamart Intermesh Ltd.,Equity,0.19%
The Ramco Cements Ltd.,Equity,0.19%
National Thermal Power Corporation Ltd.,Equity,0.18%
Coforge Ltd.,Equity,0.18%
Bajaj Finserv Ltd.,Equity,0.18%
Zydus Lifesciences Ltd.,Equity,0.17%
Oil & Natural Gas Corporation Ltd.,Equity,0.17%
Indusind Bank Ltd.,Equity,0.17%
Apollo Hospitals Enterprise Ltd.,Equity,0.17%
Tata Chemicals Ltd.,Equity,0.17%
Hindalco Industries Ltd.,Equity,0.15%
Nestle India Ltd.,Equity,0.15%
Deepak Nitrite Ltd.,Equity,0.15%
ABB India Ltd.,Equity,0.14%
Dr Reddys Laboratories Ltd.,Equity,0.14%
SBI Life Insurance Company Ltd.,Equity,0.14%
Bharat Electronics Ltd.,Equity,0.14%
Kotak Mahindra Bank Ltd.,Equity,0.14%
Titan Company Ltd.,Equity,0.13%
SRF Ltd.,Equity,0.13%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.13%
Berger Paints India Ltd.,Equity,0.13%
Container Corporation Of India Ltd.,Equity,0.13%
PI Industries Ltd.,Equity,0.12%
Sun T V Network Ltd.,Equity,0.12%
Bosch Ltd.,Equity,0.12%
Bharti Airtel Ltd.,Equity,0.11%
Aditya Birla Fashion & Retail Ltd.,Equity,0.11%
Dixon Technologies (India) Ltd.,Equity,0.11%
9.17 National Thermal Power Corporation Ltd. Sep 21 2024,Debt,0.10%
HDFC Asset Management Company Ltd.,Equity,0.10%
7.69 National Bank For Agriculture & Rural Development (Nabard) May 29 2024,Debt,0.10%
L&T Finance Holding Ltd.,Equity,0.10%
5.22 GOI Jun 15 2025,Debt,0.10%
Polycab India Ltd.,Equity,0.10%
Chambal Fertilisers & Chemicals Ltd.,Equity,0.10%
DLF Ltd.,Equity,0.09%
Laurus Labs Ltd.,Equity,0.09%
Delta Corp Ltd.,Equity,0.08%
Bharat Forge Ltd.,Equity,0.08%
First Business Receivables Trust,Debt,0.08%
First Business Receivables Trust,Debt,0.08%
ACC Ltd.,Equity,0.08%
First Business Receivables Trust,Debt,0.08%
Ambuja Cements Ltd.,Equity,0.08%
First Business Receivables Trust,Debt,0.08%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,0.08%
Cipla Ltd.,Equity,0.07%
J. K. Cement Ltd.,Equity,0.07%
JSW Steel Ltd.,Equity,0.07%
Bata India Ltd.,Equity,0.07%
Cummins India Ltd.,Equity,0.06%
Max Financial Services Ltd.,Equity,0.06%
First Business Receivables Trust,Debt,0.06%
LIC Housing Finance Ltd.,Equity,0.06%
L&T Technology Services Ltd.,Equity,0.05%
MRF Ltd.,Equity,0.05%
Tata Consumer Products Ltd.,Equity,0.05%
Britannia Industries Ltd.,Equity,0.05%
TVS Motor Company Ltd.,Equity,0.04%
IPCA Laboratories Ltd.,Equity,0.04%
Eicher Motors Ltd.,Equity,0.03%
Mahindra & Mahindra Ltd.,Equity,0.03%
Maruti Suzuki India Ltd.,Equity,0.02%
Interglobe Aviation Ltd.,Equity,0.02%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,0.01%
Ltimindtree Ltd.,Equity,0.01%
Torrent Pharmaceuticals Ltd.,Equity,0.01%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.01%
Cash Margin,Debt,0.00%
HDFC Life Insurance Company Ltd.,Equity,0.00%
HDFC Life Insurance Company Ltd.,Equity,0.00%
SBI Cards & Payment Services Pvt. Ltd.,Equity,-0.01%
Torrent Pharmaceuticals Ltd.,Equity,-0.01%
Ltimindtree Ltd.,Equity,-0.01%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,-0.01%
Interglobe Aviation Ltd.,Equity,-0.02%
Maruti Suzuki India Ltd.,Equity,-0.02%
Zee Entertainment Enterprises Ltd.,Equity,-0.02%
Mahindra & Mahindra Ltd.,Equity,-0.03%
Eicher Motors Ltd.,Equity,-0.03%
IPCA Laboratories Ltd.,Equity,-0.04%
TVS Motor Company Ltd.,Equity,-0.04%
Britannia Industries Ltd.,Equity,-0.05%
Tata Consumer Products Ltd.,Equity,-0.05%
MRF Ltd.,Equity,-0.05%
L&T Technology Services Ltd.,Equity,-0.05%
LIC Housing Finance Ltd.,Equity,-0.06%
Max Financial Services Ltd.,Equity,-0.06%
Cummins India Ltd.,Equity,-0.06%
Bata India Ltd.,Equity,-0.07%
JSW Steel Ltd.,Equity,-0.07%
J. K. Cement Ltd.,Equity,-0.07%
Cipla Ltd.,Equity,-0.07%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,-0.08%
Ambuja Cements Ltd.,Equity,-0.08%
ACC Ltd.,Equity,-0.08%
Bharat Forge Ltd.,Equity,-0.08%
Delta Corp Ltd.,Equity,-0.09%
Laurus Labs Ltd.,Equity,-0.09%
DLF Ltd.,Equity,-0.09%
Chambal Fertilisers & Chemicals Ltd.,Equity,-0.10%
Polycab India Ltd.,Equity,-0.10%
L&T Finance Holding Ltd.,Equity,-0.10%
HDFC Asset Management Company Ltd.,Equity,-0.10%
Dixon Technologies (India) Ltd.,Equity,-0.11%
Aditya Birla Fashion & Retail Ltd.,Equity,-0.11%
Bharti Airtel Ltd.,Equity,-0.11%
Sun T V Network Ltd.,Equity,-0.12%
Bosch Ltd.,Equity,-0.12%
PI Industries Ltd.,Equity,-0.12%
Container Corporation Of India Ltd.,Equity,-0.13%
Berger Paints India Ltd.,Equity,-0.13%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,-0.13%
SRF Ltd.,Equity,-0.13%
Titan Company Ltd.,Equity,-0.13%
Kotak Mahindra Bank Ltd.,Equity,-0.14%
Bharat Electronics Ltd.,Equity,-0.14%
Dr Reddys Laboratories Ltd.,Equity,-0.14%
SBI Life Insurance Company Ltd.,Equity,-0.14%
ABB India Ltd.,Equity,-0.14%
Deepak Nitrite Ltd.,Equity,-0.15%
Nestle India Ltd.,Equity,-0.15%
Hindalco Industries Ltd.,Equity,-0.15%
Tata Chemicals Ltd.,Equity,-0.17%
Apollo Hospitals Enterprise Ltd.,Equity,-0.17%
Indusind Bank Ltd.,Equity,-0.17%
Oil & Natural Gas Corporation Ltd.,Equity,-0.17%
Zydus Lifesciences Ltd.,Equity,-0.17%
Bajaj Finserv Ltd.,Equity,-0.18%
National Thermal Power Corporation Ltd.,Equity,-0.19%
Coforge Ltd.,Equity,-0.19%
The Ramco Cements Ltd.,Equity,-0.19%
Indiamart Intermesh Ltd.,Equity,-0.19%
Dr Lal PathLabs Ltd.,Equity,-0.19%
Indian Oil Corporation Ltd.,Equity,-0.19%
Granules India Ltd.,Equity,-0.20%
Tata Steel Ltd.,Equity,-0.20%
Indraprastha Gas Ltd.,Equity,-0.22%
Page Industries Ltd.,Equity,-0.22%
PVR INOX Ltd.,Equity,-0.23%
Hindustan Unilever Ltd.,Equity,-0.24%
United Spirits Ltd.,Equity,-0.24%
Petronet Lng Ltd.,Equity,-0.24%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,-0.25%
Siemens Ltd.,Equity,-0.25%
Canfin Homes Ltd.,Equity,-0.26%
Marico Ltd.,Equity,-0.27%
Aarti Industries Ltd.,Equity,-0.27%
HCL Technologies Ltd.,Equity,-0.28%
Hindustan Aeronautics Ltd.,Equity,-0.28%
Metropolis Healthcare Ltd.,Equity,-0.28%
Birlasoft Ltd.,Equity,-0.29%
Info Edge (India) Ltd.,Equity,-0.29%
REC Ltd.,Equity,-0.29%
Gujarat Gas Ltd.,Equity,-0.30%
The Indian Hotels Company Ltd.,Equity,-0.30%
Shree Cement Ltd.,Equity,-0.30%
Godrej Properties Ltd.,Equity,-0.31%
Multi Commodity Exchange of India Ltd.,Equity,-0.31%
Wipro Ltd.,Equity,-0.33%
ICICI Lombard General Insurance Company Ltd.,Equity,-0.33%
ICICI Prudential Life Insurance Company Ltd.,Equity,-0.33%
Aditya Birla Capital Ltd.,Equity,-0.33%
Abbott India Ltd.,Equity,-0.33%
Apollo Tyres Ltd.,Equity,-0.33%
India Cements Ltd.,Equity,-0.33%
National Aluminium Company Ltd.,Equity,-0.34%
Tech Mahindra Ltd.,Equity,-0.36%
Balrampur Chini Mills Ltd.,Equity,-0.37%
Ashok Leyland Ltd.,Equity,-0.37%
Balkrishna Industries Ltd.,Equity,-0.37%
Biocon Ltd.,Equity,-0.37%
United Breweries Ltd.,Equity,-0.37%
Exide Industries Ltd.,Equity,-0.38%
Pidilite Industries Ltd.,Equity,-0.38%
Syngene International Ltd.,Equity,-0.40%
Canara Bank,Equity,-0.40%
The Federal Bank Ltd.,Equity,-0.42%
Mahanagar Gas Ltd.,Equity,-0.43%
Crompton Greaves Consumer Electrcials Ltd.,Equity,-0.43%
Divi Laboratories Ltd.,Equity,-0.44%
Tata Power Company Ltd.,Equity,-0.44%
Larsen & Toubro Ltd.,Equity,-0.45%
Jindal Steel & Power Ltd.,Equity,-0.45%
Coal India Ltd.,Equity,-0.46%
Asian Paints Ltd.,Equity,-0.48%
Manappuram Finance Ltd.,Equity,-0.49%
Dalmia Bharat Ltd.,Equity,-0.49%
Hindustan Copper Ltd.,Equity,-0.51%
GAIL (India) Ltd.,Equity,-0.51%
Axis Bank Ltd.,Equity,-0.52%
City Union Bank Ltd.,Equity,-0.52%
Grasim Industries Ltd.,Equity,-0.59%
Godrej Consumer Products Ltd.,Equity,-0.59%
Piramal Enterprises Ltd.,Equity,-0.60%
Havells India Ltd.,Equity,-0.61%
Trent Ltd.,Equity,-0.65%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,-0.66%
Indian Energy Exchange Ltd.,Equity,-0.68%
Oracle Financial Services Software Ltd.,Equity,-0.69%
Bharat Petroleum Corporation Ltd.,Equity,-0.71%
Oberoi Realty Ltd.,Equity,-0.71%
GMR Airports Infrastructure Ltd.,Equity,-0.73%
Power Finance Corporation Ltd.,Equity,-0.76%
Bank Of Baroda,Equity,-0.78%
Power Grid Corporation Of India Ltd.,Equity,-0.78%
Bharat Heavy Electricals Ltd.,Equity,-0.80%
IDFC Ltd.,Equity,-0.81%
Hindustan Petroleum Corporation Ltd.,Equity,-0.85%
Voltas Ltd.,Equity,-0.87%
NMDC Ltd.,Equity,-0.87%
Glenmark Pharmaceuticals Ltd.,Equity,-0.88%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-0.88%
Lupin Ltd.,Equity,-0.88%
Samvardhana Motherson International Ltd.,Equity,-0.89%
Bajaj Finance Ltd.,Equity,-0.90%
Escorts Kubota Ltd.,Equity,-0.92%
State Bank Of India,Equity,-0.95%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.97%
ITC Ltd.,Equity,-1.06%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-1.06%
Sun Pharmaceuticals Ind Ltd.,Equity,-1.10%
Tata Motors Ltd.,Equity,-1.12%
Adani Ports and Special Economic Zone Ltd.,Equity,-1.15%
Dabur India Ltd.,Equity,-1.18%
RBL Bank Ltd.,Equity,-1.20%
Aurobindo Pharma Ltd.,Equity,-1.21%
Steel Authority Of India Ltd.,Equity,-1.22%
Punjab National Bank,Equity,-1.29%
Reliance Industries Ltd.,Equity,-1.34%
Infosys Ltd.,Equity,-1.39%
Vodafone Idea Ltd.,Equity,-1.41%
ICICI Bank Ltd.,Equity,-1.46%
Vedanta Ltd.,Equity,-1.54%
Tata Consultancy Services Ltd.,Equity,-1.63%
Adani Enterprises Ltd.,Equity,-1.63%
HDFC Bank Ltd.,Equity,-1.89%
Zee Entertainment Enterprises Ltd.,Equity,-2.14%
Current Assets,Others,-5.54%
