Company Name,Asset Type,Percentage Allocation
Aditya Birla Capital Ltd.,Equity,0.21%
Bajaj Finserv Ltd.,Equity,0.21%
The Indian Hotels Company Ltd.,Equity,0.21%
Laurus Labs Ltd.,Equity,0.20%
L&T Finance Holding Ltd.,Equity,0.20%
LIC Housing Finance Ltd.,Equity,0.20%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.20%
Maruti Suzuki India Ltd.,Equity,0.20%
Sun Pharmaceuticals Ind Ltd.,Equity,0.20%
Biocon Ltd.,Equity,0.19%
IDFC Ltd.,Equity,0.19%
Tata Chemicals Ltd.,Equity,0.19%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,0.19%
Max Financial Services Ltd.,Equity,0.18%
ICICI Lombard General Insurance Company Ltd.,Equity,0.18%
Syngene International Ltd.,Equity,0.17%
Aarti Industries Ltd.,Equity,0.17%
HDFC Asset Management Company Ltd.,Equity,0.15%
Tech Mahindra Ltd.,Equity,0.15%
Polycab India Ltd.,Equity,0.15%
Zydus Lifesciences Ltd.,Equity,0.15%
Balkrishna Industries Ltd.,Equity,0.15%
Indian Oil Corporation Ltd.,Equity,0.14%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.14%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,0.14%
United Spirits Ltd.,Equity,0.14%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,0.13%
Titan Company Ltd.,Equity,0.13%
Page Industries Ltd.,Equity,0.13%
Tata Consumer Products Ltd.,Equity,0.13%
Marico Ltd.,Equity,0.13%
Siemens Ltd.,Equity,0.12%
Larsen & Toubro Ltd.,Equity,0.12%
SBI Life Insurance Company Ltd.,Equity,0.11%
Interglobe Aviation Ltd.,Equity,0.11%
Mahanagar Gas Ltd.,Equity,0.11%
Petronet Lng Ltd.,Equity,0.11%
Asian Paints Ltd.,Equity,0.11%
Gujarat Gas Ltd.,Equity,0.11%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.11%
Exide Industries Ltd.,Equity,0.10%
Apollo Hospitals Enterprise Ltd.,Equity,0.10%
SRF Ltd.,Equity,0.09%
Nestle India Ltd.,Equity,0.09%
Oracle Financial Services Software Ltd.,Equity,0.09%
Shree Cement Ltd.,Equity,0.09%
Navin Fluorine International Ltd.,Equity,0.08%
Balrampur Chini Mills Ltd.,Equity,0.08%
L&T Technology Services Ltd.,Equity,0.08%
ACC Ltd.,Equity,0.08%
Container Corporation Of India Ltd.,Equity,0.07%
Aditya Birla Fashion & Retail Ltd.,Equity,0.07%
Abbott India Ltd.,Equity,0.07%
Bosch Ltd.,Equity,0.07%
Accrued Interest,Others,0.07%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.07%
PI Industries Ltd.,Equity,0.06%
Treasury Bill (364D),Others,0.06%
Pidilite Industries Ltd.,Equity,0.06%
HCL Technologies Ltd.,Equity,0.05%
Godrej Properties Ltd.,Equity,0.05%
Atul Ltd.,Equity,0.04%
Treasury Bill (182D),Others,0.04%
Hero Motocorp Ltd.,Equity,0.03%
MRF Ltd.,Equity,0.03%
Granules India Ltd.,Equity,0.03%
Alkem Laboratories Ltd.,Equity,0.02%
Indraprastha Gas Ltd.,Equity,0.02%
Bata India Ltd.,Equity,0.01%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,0.01%
Mahindra & Mahindra Ltd.,Equity,0.01%
Info Edge (India) Ltd.,Equity,0.01%
Delta Corp Ltd.,Equity,0.00%
Delta Corp Ltd.,Equity,0.00%
Info Edge (India) Ltd.,Equity,-0.01%
Mahindra & Mahindra Ltd.,Equity,-0.01%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,-0.01%
Bata India Ltd.,Equity,-0.01%
Indraprastha Gas Ltd.,Equity,-0.02%
Alkem Laboratories Ltd.,Equity,-0.02%
Granules India Ltd.,Equity,-0.03%
MRF Ltd.,Equity,-0.03%
Hero Motocorp Ltd.,Equity,-0.03%
Atul Ltd.,Equity,-0.04%
Godrej Properties Ltd.,Equity,-0.05%
HCL Technologies Ltd.,Equity,-0.05%
Pidilite Industries Ltd.,Equity,-0.06%
PI Industries Ltd.,Equity,-0.07%
ICICI Prudential Life Insurance Company Ltd.,Equity,-0.07%
Bosch Ltd.,Equity,-0.07%
Abbott India Ltd.,Equity,-0.07%
Aditya Birla Fashion & Retail Ltd.,Equity,-0.07%
Container Corporation Of India Ltd.,Equity,-0.07%
ACC Ltd.,Equity,-0.08%
L&T Technology Services Ltd.,Equity,-0.08%
Balrampur Chini Mills Ltd.,Equity,-0.08%
Navin Fluorine International Ltd.,Equity,-0.09%
Shree Cement Ltd.,Equity,-0.09%
Oracle Financial Services Software Ltd.,Equity,-0.09%
Nestle India Ltd.,Equity,-0.09%
SRF Ltd.,Equity,-0.10%
Apollo Hospitals Enterprise Ltd.,Equity,-0.10%
Exide Industries Ltd.,Equity,-0.11%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,-0.11%
Gujarat Gas Ltd.,Equity,-0.11%
Asian Paints Ltd.,Equity,-0.11%
Petronet Lng Ltd.,Equity,-0.11%
Mahanagar Gas Ltd.,Equity,-0.11%
Interglobe Aviation Ltd.,Equity,-0.11%
SBI Life Insurance Company Ltd.,Equity,-0.11%
Larsen & Toubro Ltd.,Equity,-0.12%
Siemens Ltd.,Equity,-0.12%
Tata Consumer Products Ltd.,Equity,-0.13%
Marico Ltd.,Equity,-0.13%
Page Industries Ltd.,Equity,-0.13%
Titan Company Ltd.,Equity,-0.13%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,-0.13%
United Spirits Ltd.,Equity,-0.14%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,-0.14%
Crompton Greaves Consumer Electrcials Ltd.,Equity,-0.14%
Indian Oil Corporation Ltd.,Equity,-0.15%
Balkrishna Industries Ltd.,Equity,-0.15%
Zydus Lifesciences Ltd.,Equity,-0.15%
Polycab India Ltd.,Equity,-0.15%
Tech Mahindra Ltd.,Equity,-0.15%
HDFC Asset Management Company Ltd.,Equity,-0.16%
Aarti Industries Ltd.,Equity,-0.17%
Syngene International Ltd.,Equity,-0.17%
ICICI Lombard General Insurance Company Ltd.,Equity,-0.18%
Max Financial Services Ltd.,Equity,-0.18%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,-0.19%
Tata Chemicals Ltd.,Equity,-0.19%
IDFC Ltd.,Equity,-0.19%
Biocon Ltd.,Equity,-0.20%
Sun Pharmaceuticals Ind Ltd.,Equity,-0.20%
Maruti Suzuki India Ltd.,Equity,-0.20%
SBI Cards & Payment Services Pvt. Ltd.,Equity,-0.20%
LIC Housing Finance Ltd.,Equity,-0.20%
L&T Finance Holding Ltd.,Equity,-0.20%
Laurus Labs Ltd.,Equity,-0.20%
The Indian Hotels Company Ltd.,Equity,-0.21%
Bajaj Finserv Ltd.,Equity,-0.21%
Aditya Birla Capital Ltd.,Equity,-0.21%
Apollo Tyres Ltd.,Equity,-0.21%
Indiamart Intermesh Ltd.,Equity,-0.22%
India Cements Ltd.,Equity,-0.23%
Birlasoft Ltd.,Equity,-0.23%
Dabur India Ltd.,Equity,-0.23%
Dr Reddys Laboratories Ltd.,Equity,-0.24%
Canfin Homes Ltd.,Equity,-0.24%
Indusind Bank Ltd.,Equity,-0.26%
Bharat Electronics Ltd.,Equity,-0.27%
JSW Steel Ltd.,Equity,-0.27%
Deepak Nitrite Ltd.,Equity,-0.27%
Glenmark Pharmaceuticals Ltd.,Equity,-0.27%
Hindustan Unilever Ltd.,Equity,-0.28%
Metropolis Healthcare Ltd.,Equity,-0.28%
Cipla Ltd.,Equity,-0.29%
Oberoi Realty Ltd.,Equity,-0.29%
Trent Ltd.,Equity,-0.29%
City Union Bank Ltd.,Equity,-0.29%
Ambuja Cements Ltd.,Equity,-0.29%
Grasim Industries Ltd.,Equity,-0.30%
Havells India Ltd.,Equity,-0.30%
Samvardhana Motherson International Ltd.,Equity,-0.31%
Kotak Mahindra Bank Ltd.,Equity,-0.31%
Tata Consultancy Services Ltd.,Equity,-0.31%
Divi Laboratories Ltd.,Equity,-0.31%
Berger Paints India Ltd.,Equity,-0.32%
Ltimindtree Ltd.,Equity,-0.33%
Multi Commodity Exchange of India Ltd.,Equity,-0.33%
Dr Lal PathLabs Ltd.,Equity,-0.34%
Chambal Fertilisers & Chemicals Ltd.,Equity,-0.34%
Canara Bank,Equity,-0.36%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-0.36%
TVS Motor Company Ltd.,Equity,-0.36%
ABB India Ltd.,Equity,-0.37%
Power Grid Corporation Of India Ltd.,Equity,-0.38%
Lupin Ltd.,Equity,-0.38%
GAIL (India) Ltd.,Equity,-0.38%
IPCA Laboratories Ltd.,Equity,-0.40%
Ashok Leyland Ltd.,Equity,-0.40%
J. K. Cement Ltd.,Equity,-0.40%
Tata Power Company Ltd.,Equity,-0.41%
Dixon Technologies (India) Ltd.,Equity,-0.42%
Eicher Motors Ltd.,Equity,-0.43%
Bharat Forge Ltd.,Equity,-0.44%
Bajaj Finance Ltd.,Equity,-0.44%
Tata Steel Ltd.,Equity,-0.48%
Cummins India Ltd.,Equity,-0.48%
Vedanta Ltd.,Equity,-0.49%
Manappuram Finance Ltd.,Equity,-0.49%
Coforge Ltd.,Equity,-0.51%
Dalmia Bharat Ltd.,Equity,-0.51%
Bharat Petroleum Corporation Ltd.,Equity,-0.51%
Voltas Ltd.,Equity,-0.51%
Piramal Enterprises Ltd.,Equity,-0.52%
National Aluminium Company Ltd.,Equity,-0.54%
The Ramco Cements Ltd.,Equity,-0.57%
RBL Bank Ltd.,Equity,-0.57%
Power Finance Corporation Ltd.,Equity,-0.58%
DLF Ltd.,Equity,-0.59%
Coal India Ltd.,Equity,-0.59%
Indian Energy Exchange Ltd.,Equity,-0.60%
Aurobindo Pharma Ltd.,Equity,-0.61%
Escorts Kubota Ltd.,Equity,-0.61%
REC Ltd.,Equity,-0.61%
United Breweries Ltd.,Equity,-0.61%
Sun T V Network Ltd.,Equity,-0.69%
Jindal Steel & Power Ltd.,Equity,-0.70%
PVR INOX Ltd.,Equity,-0.70%
Hindalco Industries Ltd.,Equity,-0.71%
Infosys Ltd.,Equity,-0.75%
National Thermal Power Corporation Ltd.,Equity,-0.80%
ITC Ltd.,Equity,-0.81%
Adani Ports and Special Economic Zone Ltd.,Equity,-0.81%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-0.81%
NMDC Ltd.,Equity,-0.82%
Wipro Ltd.,Equity,-0.83%
Punjab National Bank,Equity,-0.84%
GMR Airports Infrastructure Ltd.,Equity,-0.85%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.87%
Axis Bank Ltd.,Equity,-0.87%
The Federal Bank Ltd.,Equity,-0.90%
Hindustan Copper Ltd.,Equity,-0.90%
State Bank Of India,Equity,-0.98%
Oil & Natural Gas Corporation Ltd.,Equity,-1.04%
HDFC Bank Ltd.,Equity,-1.06%
Hindustan Aeronautics Ltd.,Equity,-1.09%
Bandhan Bank Ltd.,Equity,-1.09%
Hindustan Petroleum Corporation Ltd.,Equity,-1.15%
Bharti Airtel Ltd.,Equity,-1.15%
ICICI Bank Ltd.,Equity,-1.31%
Zee Entertainment Enterprises Ltd.,Equity,-1.35%
Reliance Industries Ltd.,Equity,-1.68%
Tata Motors Ltd.,Equity,-1.74%
Steel Authority Of India Ltd.,Equity,-1.75%
Vodafone Idea Ltd.,Equity,-1.81%
Bharat Heavy Electricals Ltd.,Equity,-1.99%
Bank Of Baroda,Equity,-2.03%
Net Receivables/(Payable),Others,-2.03%
Adani Enterprises Ltd.,Equity,-2.75%
