Company Name,Asset Type,Percentage Allocation
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.88%
Treasury Bill (364D),Others,0.88%
Treasury Bill (364D),Others,0.87%
Treasury Bill (364D),Others,0.86%
Bajaj Finance Ltd.,Equity,0.84%
Treasury Bill (364D),Others,0.84%
Treasury Bill (364D),Others,0.84%
Kotak Mahindra Bank Ltd.,Others,0.84%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,0.80%
Dalmia Bharat Ltd.,Equity,0.69%
Bharat Heavy Electricals Ltd.,Equity,0.68%
Divi Laboratories Ltd.,Equity,0.66%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.65%
ITC Ltd.,Equity,0.64%
Voltas Ltd.,Equity,0.61%
Reliance Industries Ltd.,Equity,0.61%
Manappuram Finance Ltd.,Equity,0.60%
Apollo Hospitals Enterprise Ltd.,Equity,0.59%
Balrampur Chini Mills Ltd.,Equity,0.58%
Piramal Enterprises Ltd.,Equity,0.58%
Larsen & Toubro Ltd.,Equity,0.58%
Vedanta Ltd.,Equity,0.53%
Jindal Steel & Power Ltd.,Equity,0.48%
Apollo Tyres Ltd.,Equity,0.45%
J. K. Cement Ltd.,Equity,0.39%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,0.36%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.36%
Zee Entertainment Enterprises Ltd.,Equity,0.34%
Hindustan Petroleum Corporation Ltd.,Equity,0.32%
Cipla Ltd.,Equity,0.32%
PI Industries Ltd.,Equity,0.31%
Canara Bank,Equity,0.29%
HCL Technologies Ltd.,Equity,0.27%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.27%
Abbott India Ltd.,Equity,0.26%
Tata Power Company Ltd.,Equity,0.26%
Bharti Airtel Ltd.,Equity,0.24%
India Cements Ltd.,Equity,0.24%
Asian Paints Ltd.,Equity,0.22%
The Indian Hotels Company Ltd.,Equity,0.19%
Tata Steel Ltd.,Equity,0.18%
Bajaj Finserv Ltd.,Equity,0.16%
National Aluminium Company Ltd.,Equity,0.16%
Page Industries Ltd.,Equity,0.14%
Pidilite Industries Ltd.,Equity,0.08%
Canfin Homes Ltd.,Equity,0.08%
The Federal Bank Ltd.,Equity,0.06%
Dabur India Ltd.,Equity,0.04%
PVR INOX Ltd.,Equity,0.04%
SRF Ltd.,Equity,0.03%
ICICI Lombard General Insurance Company Ltd.,Equity,0.03%
Bata India Ltd.,Equity,0.02%
Cummins India Ltd.,Equity,0.02%
Gujarat Gas Ltd.,Equity,0.01%
Gujarat Gas Ltd.,Equity,-0.01%
Cummins India Ltd.,Equity,-0.02%
Bata India Ltd.,Equity,-0.02%
ICICI Lombard General Insurance Company Ltd.,Equity,-0.03%
SRF Ltd.,Equity,-0.03%
PVR INOX Ltd.,Equity,-0.04%
Dabur India Ltd.,Equity,-0.04%
The Federal Bank Ltd.,Equity,-0.06%
Canfin Homes Ltd.,Equity,-0.08%
Pidilite Industries Ltd.,Equity,-0.09%
Page Industries Ltd.,Equity,-0.14%
National Aluminium Company Ltd.,Equity,-0.16%
Bajaj Finserv Ltd.,Equity,-0.17%
Tata Steel Ltd.,Equity,-0.18%
The Indian Hotels Company Ltd.,Equity,-0.19%
Asian Paints Ltd.,Equity,-0.22%
India Cements Ltd.,Equity,-0.24%
Bharti Airtel Ltd.,Equity,-0.25%
Tata Power Company Ltd.,Equity,-0.26%
Abbott India Ltd.,Equity,-0.26%
ICICI Prudential Life Insurance Company Ltd.,Equity,-0.27%
HCL Technologies Ltd.,Equity,-0.27%
Canara Bank,Equity,-0.30%
PI Industries Ltd.,Equity,-0.31%
Cipla Ltd.,Equity,-0.32%
Hindustan Petroleum Corporation Ltd.,Equity,-0.33%
Zee Entertainment Enterprises Ltd.,Equity,-0.34%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-0.36%
Crompton Greaves Consumer Electrcials Ltd.,Equity,-0.36%
J. K. Cement Ltd.,Equity,-0.39%
Apollo Tyres Ltd.,Equity,-0.46%
Jindal Steel & Power Ltd.,Equity,-0.48%
Vedanta Ltd.,Equity,-0.53%
Larsen & Toubro Ltd.,Equity,-0.59%
Piramal Enterprises Ltd.,Equity,-0.59%
Balrampur Chini Mills Ltd.,Equity,-0.59%
Apollo Hospitals Enterprise Ltd.,Equity,-0.60%
Manappuram Finance Ltd.,Equity,-0.61%
Reliance Industries Ltd.,Equity,-0.61%
Voltas Ltd.,Equity,-0.62%
ITC Ltd.,Equity,-0.65%
Samvardhana Motherson International Ltd.,Equity,-0.66%
Divi Laboratories Ltd.,Equity,-0.67%
Bharat Heavy Electricals Ltd.,Equity,-0.69%
Dalmia Bharat Ltd.,Equity,-0.69%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,-0.80%
Bajaj Finance Ltd.,Equity,-0.85%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-0.89%
Tata Motors Ltd.,Equity,-0.97%
Info Edge (India) Ltd.,Equity,-0.98%
Power Finance Corporation Ltd.,Equity,-0.98%
Wipro Ltd.,Equity,-0.99%
Chambal Fertilisers & Chemicals Ltd.,Equity,-1.08%
RBL Bank Ltd.,Equity,-1.11%
State Bank Of India,Equity,-1.14%
Aurobindo Pharma Ltd.,Equity,-1.15%
Hindustan Unilever Ltd.,Equity,-1.20%
Delta Corp Ltd.,Equity,-1.31%
Granules India Ltd.,Equity,-1.33%
Aditya Birla Capital Ltd.,Equity,-1.35%
Glenmark Pharmaceuticals Ltd.,Equity,-1.35%
Oracle Financial Services Software Ltd.,Equity,-1.43%
GMR Airports Infrastructure Ltd.,Equity,-1.78%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-1.80%
ICICI Bank Ltd.,Equity,-1.91%
Escorts Kubota Ltd.,Equity,-1.98%
Steel Authority Of India Ltd.,Equity,-2.05%
Bank Of Baroda,Equity,-2.07%
Tata Consultancy Services Ltd.,Equity,-2.14%
Net Receivables/(Payable),Others,-2.19%
Vodafone Idea Ltd.,Equity,-2.37%
Bandhan Bank Ltd.,Equity,-2.52%
Axis Bank Ltd.,Equity,-2.52%
Hindustan Copper Ltd.,Equity,-2.80%
Multi Commodity Exchange of India Ltd.,Equity,-3.68%
Adani Ports and Special Economic Zone Ltd.,Equity,-4.10%
Indian Energy Exchange Ltd.,Equity,-4.48%
